station_id,value,date,device_id,name,location
S107,30.2,2024-09-06,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.2,2024-09-06,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,32.8,2024-09-06,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,32.0,2024-09-06,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.8,2024-09-06,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.7,2024-09-06,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.9,2024-09-06,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.1,2024-09-06,,,
S24,30.7,2024-09-06,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.5,2024-09-06,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S109,26.8,2024-09-07,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.0,2024-09-07,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,26.8,2024-09-07,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.2,2024-09-07,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.3,2024-09-07,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,30.3,2024-09-07,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.7,2024-09-07,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,30.5,2024-09-07,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,28.4,2024-09-07,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.3,2024-09-07,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.2,2024-09-07,,,
S24,32.6,2024-09-07,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,31.1,2024-09-07,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S109,31.5,2024-09-08,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.9,2024-09-08,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.2,2024-09-08,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.3,2024-09-08,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.5,2024-09-08,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,32.4,2024-09-08,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,32.2,2024-09-08,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.8,2024-09-08,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.7,2024-09-08,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.1,2024-09-08,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.1,2024-09-08,,,
S24,31.3,2024-09-08,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.6,2024-09-08,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S109,31.8,2024-09-09,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.1,2024-09-09,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.1,2024-09-09,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.3,2024-09-09,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.4,2024-09-09,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,32.5,2024-09-09,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,32.2,2024-09-09,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.6,2024-09-09,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.9,2024-09-09,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.0,2024-09-09,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.1,2024-09-09,,,
S24,30.5,2024-09-09,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.8,2024-09-09,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.2,2024-09-09,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,28.8,2024-09-10,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.7,2024-09-10,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,29.0,2024-09-10,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.4,2024-09-10,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.4,2024-09-10,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,29.6,2024-09-10,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,29.0,2024-09-10,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.6,2024-09-10,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,27.7,2024-09-10,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,28.6,2024-09-10,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.0,2024-09-10,,,
S24,29.1,2024-09-10,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.2,2024-09-10,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S109,31.7,2024-09-11,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.7,2024-09-11,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.9,2024-09-11,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.2,2024-09-11,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.6,2024-09-11,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,31.7,2024-09-11,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.3,2024-09-11,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,32.4,2024-09-11,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.8,2024-09-11,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.9,2024-09-11,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.1,2024-09-11,,,
S24,31.9,2024-09-11,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.1,2024-09-11,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S109,29.1,2024-09-12,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,28.7,2024-09-12,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,28.2,2024-09-12,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.1,2024-09-12,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.5,2024-09-12,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,29.7,2024-09-12,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,29.0,2024-09-12,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,29.9,2024-09-12,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,27.5,2024-09-12,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,28.0,2024-09-12,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.0,2024-09-12,,,
S24,29.3,2024-09-12,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,27.9,2024-09-12,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S109,30.3,2024-09-13,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.9,2024-09-13,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.5,2024-09-13,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.2,2024-09-13,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.7,2024-09-13,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,32.1,2024-09-13,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.0,2024-09-13,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.8,2024-09-13,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.2,2024-09-13,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.6,2024-09-13,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.1,2024-09-13,,,
S24,31.2,2024-09-13,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.6,2024-09-13,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S109,28.4,2024-09-14,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,27.9,2024-09-14,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,28.4,2024-09-14,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.0,2024-09-14,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.0,2024-09-14,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,29.1,2024-09-14,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,28.5,2024-09-14,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,28.7,2024-09-14,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,28.3,2024-09-14,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,28.0,2024-09-14,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,28.1,2024-09-14,,,
S24,28.5,2024-09-14,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,28.2,2024-09-14,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S109,25.9,2024-09-15,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,25.6,2024-09-15,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,25.3,2024-09-15,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,27.2,2024-09-15,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,26.5,2024-09-15,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,27.7,2024-09-15,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,26.9,2024-09-15,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,26.1,2024-09-15,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,26.2,2024-09-15,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,26.5,2024-09-15,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,28.6,2024-09-15,,,
S24,26.6,2024-09-15,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,26.0,2024-09-15,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,26.7,2024-09-15,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.5,2024-09-16,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.3,2024-09-16,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.0,2024-09-16,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.4,2024-09-16,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,30.5,2024-09-16,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,32.0,2024-09-16,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.6,2024-09-16,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.5,2024-09-16,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.7,2024-09-16,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.7,2024-09-16,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.8,2024-09-16,,,
S24,30.1,2024-09-16,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.1,2024-09-16,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.4,2024-09-16,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.2,2024-09-17,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.0,2024-09-17,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.9,2024-09-17,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.0,2024-09-17,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.5,2024-09-17,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,33.1,2024-09-17,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,30.8,2024-09-17,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.8,2024-09-17,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.6,2024-09-17,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.3,2024-09-17,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.8,2024-09-17,,,
S24,31.2,2024-09-17,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.9,2024-09-17,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,30.7,2024-09-17,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.2,2024-09-18,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.5,2024-09-18,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,29.5,2024-09-18,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.4,2024-09-18,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.6,2024-09-18,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,31.6,2024-09-18,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.1,2024-09-18,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.2,2024-09-18,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.0,2024-09-18,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.9,2024-09-18,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.9,2024-09-18,,,
S24,31.5,2024-09-18,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.8,2024-09-18,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.3,2024-09-18,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.9,2024-09-19,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.7,2024-09-19,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.8,2024-09-19,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.0,2024-09-19,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.3,2024-09-19,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,32.6,2024-09-19,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.2,2024-09-19,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.8,2024-09-19,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.6,2024-09-19,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,30.8,2024-09-19,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.5,2024-09-19,,,
S24,31.6,2024-09-19,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,31.3,2024-09-19,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,30.9,2024-09-19,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.4,2024-09-20,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.7,2024-09-20,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.0,2024-09-20,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.6,2024-09-20,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,31.6,2024-09-20,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,33.8,2024-09-20,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,31.5,2024-09-20,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.9,2024-09-20,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.5,2024-09-20,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.3,2024-09-20,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,31.5,2024-09-20,,,
S24,31.8,2024-09-20,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.9,2024-09-20,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.5,2024-09-20,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,30.3,2024-09-21,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,29.5,2024-09-21,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,30.0,2024-09-21,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,28.7,2024-09-21,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.9,2024-09-21,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,30.3,2024-09-21,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,30.4,2024-09-21,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,31.1,2024-09-21,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,29.3,2024-09-21,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,29.0,2024-09-21,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,29.8,2024-09-21,,,
S24,29.5,2024-09-21,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,29.4,2024-09-21,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,30.7,2024-09-21,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.3,2024-09-22,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,32.6,2024-09-22,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.6,2024-09-22,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.2,2024-09-22,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,32.5,2024-09-22,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,33.2,2024-09-22,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,33.9,2024-09-22,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.7,2024-09-22,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,31.8,2024-09-22,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,31.9,2024-09-22,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,32.6,2024-09-22,,,
S24,32.5,2024-09-22,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,31.5,2024-09-22,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,33.4,2024-09-22,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,32.4,2024-09-23,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,31.9,2024-09-23,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,32.0,2024-09-23,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,30.0,2024-09-23,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,33.8,2024-09-23,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,32.6,2024-09-23,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,32.3,2024-09-23,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.2,2024-09-23,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,32.3,2024-09-23,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,32.8,2024-09-23,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,32.5,2024-09-23,,,
S24,32.1,2024-09-23,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,32.1,2024-09-23,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,30.1,2024-09-23,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,31.4,2024-09-24,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,30.2,2024-09-24,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,31.1,2024-09-24,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.2,2024-09-24,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,29.6,2024-09-24,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,28.6,2024-09-24,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,33.3,2024-09-24,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,33.0,2024-09-24,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
S111,30.2,2024-09-24,S111,Scotts Road,"{'latitude': 1.31055, 'longitude': 103.8365}"
S60,27.8,2024-09-24,S60,Sentosa,"{'latitude': 1.25, 'longitude': 103.8279}"
S115,30.3,2024-09-24,,,
S24,31.2,2024-09-24,S24,Upper Changi Road North,"{'latitude': 1.3678, 'longitude': 103.9826}"
S116,30.4,2024-09-24,S116,West Coast Highway,"{'latitude': 1.281, 'longitude': 103.754}"
S104,31.6,2024-09-24,S104,Woodlands Avenue 9,"{'latitude': 1.44387, 'longitude': 103.78538}"
S109,26.0,2024-09-25,S109,Ang Mo Kio Avenue 5,"{'latitude': 1.3764, 'longitude': 103.8492}"
S117,27.9,2024-09-25,S117,Banyan Road,"{'latitude': 1.256, 'longitude': 103.679}"
S50,25.0,2024-09-25,S50,Clementi Road,"{'latitude': 1.3337, 'longitude': 103.7768}"
S107,29.4,2024-09-25,S107,East Coast Parkway,"{'latitude': 1.3135, 'longitude': 103.9625}"
S43,28.1,2024-09-25,S43,Kim Chuan Road,"{'latitude': 1.3399, 'longitude': 103.8878}"
S108,29.0,2024-09-25,S108,Marina Gardens Drive,"{'latitude': 1.2799, 'longitude': 103.8703}"
S44,25.1,2024-09-25,S44,Nanyang Avenue,"{'latitude': 1.34583, 'longitude': 103.68166}"
S121,24.8,2024-09-25,S121,Old Choa Chu Kang Road,"{'latitude': 1.37288, 'longitude': 103.72244}"
